,nameRest,latitudeRest,longitudeRest,rating,code
1247,La Poblanita Mexican Restaurant & Candy Store,35.128079,-80.938538,4.0,NC
1248,Superica,35.15626203085701,-80.79471360245508,3.5,NC
1249,Que Onda Tacos + Tequila,35.22906681345846,-80.84565945558604,4.0,NC
1250,Que Onda Cantina - Highland Creek,35.384405,-80.7864813,4.0,NC
1251,Bakersfield,35.202035,-80.844459,4.0,NC
1252,Tacos El Nevado,35.177386,-80.876168,4.0,NC
1253,Tamales La Pasadita,35.2391374663525,-80.7983152782463,4.5,NC
1254,Cantina 1511,35.173555944350106,-80.84997337055223,3.5,NC
1255,Cabo's Mexican Cuisine and Cantina,35.0863331,-80.8462543,4.0,NC
1256,1900 Mexican Grill,35.16073,-80.84985,3.5,NC
1257,Cabo Fish Taco,35.24724,-80.80587,4.0,NC
1258,Taqueria Mexico,35.13956,-80.87623,4.0,NC
1259,SouthBound,35.20329,-80.86393,3.5,NC
1260,Fonda Mexicana El Paraiso,35.15123,-80.87555,4.5,NC
1261,La Caseta,35.245119,-80.832306,4.5,NC
1262,Costa Del Sol,35.095029,-80.864135,4.5,NC
1263,Maria's Mexican Restaurant,35.165645,-80.876367,3.5,NC
1264,Three Amigos Mexican Kitchen & Cantina,35.10718727315243,-80.80691266804934,3.5,NC
1265,Tipsy Taco,35.062208,-80.815486,3.0,NC
1266,Tamaleria Laurita,35.1398811340332,-80.8783950805664,4.5,NC
1267,Los Arcos,35.3099213,-80.7542725,3.5,NC
1268,Sabor Latin Street Grill - SouthPark,35.156241,-80.82382,4.0,NC
1269,Fiesta Mexicana Grill,35.42822,-80.6084599,4.5,NC
1270,Carrburritos In Davidson,35.49482,-80.8529,4.5,NC
1271,Tacos 4 Life,35.096196,-80.785528,4.5,NC
1272,Viva Tequis,35.2638125760903,-81.1843716666667,4.5,NC
1273,Las Margaritas Mexican Restaurant,35.19600037538465,-80.7686917,4.0,NC
1274,La autentica Mexican Restaurant,35.221667854647,-80.8191813525327,3.5,NC
1275,Margaritas Mexican Restaurant,35.16148137844805,-80.97144071050853,3.0,NC
1276,White Duck Taco Shop,35.22379571426713,-80.8274292200804,4.5,NC
1277,Hacienda El Rey,34.939085,-80.750931,4.5,NC
1278,Tu One Oh Tacos,35.216464073987346,-80.88352093128282,5.0,NC
1279,Verde Mexican Nuevo Latin Fusion,35.406212,-80.864893,4.0,NC
1280,Miguel's Mexican and American Restaurant,35.2421,-80.93978,4.0,NC
1281,Arepas Grill,35.1763731,-80.8800294,4.0,NC
1282,Morazan,35.1606216430664,-80.8759994506836,4.0,NC
1283,Plaza Azteca,46.8389923040275,-96.8787576907467,4.5,ND
1284,Mango's Mexican And American Grill,46.876391,-96.825996,4.5,ND
1285,Casa Mexico,46.8615222883388,-96.8676028580087,4.0,ND
1286,La Unica,46.86154824266,-96.7374687761421,4.5,MN
1287,La Fiesta Mexican & American Grill,46.8647509856293,-96.8455367711639,4.0,ND
1288,Tacos Trompo,46.8159875197654,-96.8636498227716,4.5,ND
1289,Maria's HomeStyle Mexican Food,46.8777,-96.8016,5.0,ND
1290,Acapulco Mexican Restaurant,46.8635,-96.83936,3.5,ND
1291,Mi Familia Taco,46.84308,-96.86023,4.0,ND
1292,El Torero,46.87579,-96.732533,4.0,MN
1293,Paradiso Mexican Restaurant,46.8669935,-96.8441207,3.0,ND
1294,Luchadores Taqueria,46.8829578,-96.7988311,4.0,ND
1295,Mexican Village,46.83409,-96.86311,1.5,ND
1296,Taco Bros Food,46.880323,-96.789275,4.5,ND
1297,Sol Ave Kitchen,46.87630007675542,-96.75687464302118,4.5,MN
1298,Vinyl Taco,46.876859326439,-96.7869046921329,4.0,ND
1299,Mexican Village,46.874313,-96.791816,2.5,ND
1300,Pancheros Mexican Grill,46.86237,-96.86648,3.0,ND
1301,Beer & Fish Company,46.878955,-96.78855,4.0,ND
1302,Taco Shop,46.85096,-96.79898,2.5,ND
1303,Pancheros Mexican Grill,46.83907,-96.76703,3.5,MN
1304,Moe's Southwest Grill,46.83187343260201,-96.8209264049282,2.5,ND
1305,Johnny Carino's,46.85418,-96.85985,3.5,ND
1306,Taco Revolution,46.855037689209,-96.8290863037109,5.0,ND
1307,Sidestreet Grille & Pub,46.8799041125851,-96.7849203041139,3.0,ND
1308,Red Pepper,46.905832,-96.795691,2.5,ND
1309,Chipotle Mexican Grill,46.8553371262539,-96.8614157913843,2.5,ND
1310,QDOBA Mexican Eats,46.8497468680329,-96.7668275442338,2.5,MN
1311,Pico,46.8762296211825,-96.756393648684,5.0,MN
1312,The Shack on Broadway,46.9199772,-96.7866695,4.5,ND
1313,Cold Fusion,46.87709,-96.789289,4.0,ND
1314,Taco Shop,46.88134,-96.798732,3.5,ND
1315,Taco Bell,46.871445,-96.76802,2.0,MN
1316,QDOBA Mexican Eats,46.859755,-96.846268,3.0,ND
1317,Taco John's,46.8801921168507,-96.7942875623703,4.5,ND
1318,India Palace,46.86141,-96.87119,4.5,ND
1319,Front Street Taproom,46.87413,-96.78883,4.5,ND
1320,Casa Delicia Eatery,46.8587341308594,-96.8218078613281,5.0,ND
1321,Chipotle Mexican Grill,46.9043383,-96.7966441,1.0,ND
1322,Taco John's,46.8619369965577,-96.8157143890857,2.0,ND
1323,Chili's,46.859276,-96.848859,3.5,ND
1324,QDOBA Mexican Eats,46.852703,-96.863064,2.5,ND
1325,Taco Bell,46.905249,-96.802829,4.5,ND
1326,The Boiler Room - Fargo,46.87899,-96.7885,3.5,ND
1327,Taco John's,46.8396485527483,-96.8627402186394,1.5,ND
1328,Vic's Lounge,46.87612,-96.77292,3.5,MN
1329,Taco John's,46.8772302419793,-96.8991941213608,1.5,ND
1330,Taco Bell,46.861627,-96.850251,2.0,ND
1331,Taco Bell,46.8462,-96.7987,1.5,ND
1332,Taco John's,46.8327388871178,-96.8227091655353,3.0,ND
1333,El Alambre Mexican Restaurant - Harrison St.,41.1917268135491,-96.1755136427897,5.0,NE
1334,Taqueria Tijuana,41.2057685852051,-95.9467239379883,4.5,NE
1335,Rivera's Mexican Food,41.2771296,-96.1032367,4.0,NE
1336,El Rancho,41.2385902404785,-95.9438171386719,4.5,NE
1337,Javi's Tacos,41.20694,-96.19261,4.5,NE
1338,Copal Mexican Cuisine,41.29079,-96.11564,4.0,NE
1339,Mula Mexican Kitchen & Tequileria,41.257819,-95.973179,4.0,NE
1340,El Pollo Tote,41.2265410188974,-95.9906394172722,4.5,NE
1341,La Casita,41.24598,-95.9562399,4.5,NE
1342,Taqueria Chingon,41.28526,-96.01062,4.5,NE
1343,Taco Co,41.28525,-96.00753,4.0,NE
1344,Agave Azteca,41.20575,-96.02433,4.0,NE
1345,El Vallarta,41.1773598959974,-96.0417694160602,4.5,NE
1346,The Hunger Block,41.2327598,-96.0848829,4.0,NE
1347,D'Leons Taco Rico,41.234749,-96.0993185,4.0,NE
1348,Juventino's,41.262236,-95.887753,4.0,IA
1349,Lina's Mexican Restaurant,41.1801699,-96.04425,3.5,NE
1350,Cilantro's Mexican Bar &Grill,41.2651719448549,-96.0925509233432,3.5,NE
1351,Dos De Oros,41.20847,-95.99977,4.5,NE
1352,Latino Legacy,41.212012,-96.0342297,4.5,NE
1353,Netties Fine Mexican Food,41.18825,-95.935236,3.5,NE
1354,Vida Southwest Grill,41.2262971,-96.0240025,4.0,NE
1355,Fernando's,41.24821,-96.03062,3.0,NE
1356,La Poblanita Mexican Restaurant,41.237469,-95.9424365,5.0,NE
1357,Maria's Mexican Restaurant,41.2001599,-96.0310499,3.5,NE
1358,Hook and Lime,41.266662,-95.934366,4.0,NE
1359,The Hoppy Taco,41.264982,-95.9904873,4.0,NE
1360,Los Tapatios,41.140821,-95.97135,4.0,NE
1361,Hector's,41.2477951603585,-96.1597740003363,3.0,NE
1362,The Corner Kick Street Tacos & Tequila Cantina,41.206937,-96.130701,3.5,NE
1363,Taqueria Los Compadres,41.2058185028239,-96.0832862555981,4.0,NE
1364,Birrieria El Chalan,41.2142426,-95.9471849,4.0,NE
1365,El Porton Mexican Restaurant,41.0399131774902,-95.7449569702148,4.5,IA
1366,Margarita's Mexican Restaurant,41.210471,-96.02326,3.5,NE
1367,La Mesa Mexican Restaurant,41.1454608965304,-95.926381,3.0,NE
1368,Abelardo's Mexican Restaurant,41.24719,-96.19567,4.0,NE
1369,El Alamo,41.20911,-95.9466,4.0,NE
1370,Abelardo's Mexican Fresh,41.200712,-96.0432796,3.5,NE
1371,La Carreta Rosa,41.2553562,-95.851439,4.5,IA
1372,The Corner Kick Street Tacos & Tequila Cantina,41.29146,-96.16888,3.5,NE
1373,Azteca,41.1641998291016,-96.1376953125,4.0,NE
1374,Lula B's Breakfast Brunch and Bar,41.25977,-95.92825,4.0,NE
1375,Maximo's Cantina,41.2825956653113,-96.2370373020641,3.5,NE
1376,Abelardo's Mexican Restaurant,41.1648376685703,-95.9237493,3.0,NE
1377,Abelardo's Mexican Fresh,41.3062446,-96.0983139,4.0,NE
1378,Whaley Wet Taco,41.3001098,-95.9534912,5.0,NE
1379,Cilantro's Mexican Bar & Grill,41.2200634834085,-96.139575725136,4.0,NE
1380,Guaca Maya Mexican Restaurant,41.20843,-95.96327,3.5,NE
1381,La Casa Del Huarache,41.205597,-95.987419,4.0,NE
1382,Estilo Jalisco,41.2324636976599,-95.9406782314181,4.0,NE
1383,El Charro,44.0402953,-71.6730024,3.0,NH
1384,La Hacienda Mexicana Restaurant,43.950754,-71.504682,3.5,NH
1385,Nachos Mexican Grille,44.046003,-71.666788,2.0,NH
1386,La Catrina Authentic Mexican Cuisine,43.697739671958,-71.6393378376961,4.5,NH
1387,El Mariachi,43.7588882988351,-71.3898366040098,3.5,NH
1388,Luchador Tacos,44.02944,-71.119077,4.5,NH
1389,Cielito Mexican Restaurant,43.5899385029334,-71.7358503577026,4.5,NH
1390,Fiesta Jalisco Mexican Restaurant,44.0205795734715,-71.1122918128967,3.5,NH
1391,Casamigos,43.44232,-71.58987,4.5,NH
1392,El Jimador Mexican Restaurant,43.51073,-71.496872,4.0,NH
1393,El Centenario,43.5849199,-71.21079,4.0,NH
1394,Lalo's Taqueria,43.64293250035099,-72.25362441631529,4.5,NH
1395,Cafe Noche Mexican,43.97848,-71.124723,3.0,NH
1396,The Little Grille,44.144517,-72.032709,4.5,NH
1397,Alburritos,44.307225,-71.774102,3.0,NH
1398,The Little Grill Comida Mexicana,44.1512251161842,-72.0368474460327,3.5,NH
1399,Gusanoz Mexican Restaurant,43.636869,-72.291461,3.5,NH
1400,The Little Grille - Bradford,43.99237,-72.128,4.0,VT
1401,Rek'-Lis Brewing,44.2805310054912,-71.6879108724914,4.5,NH
1402,The Mad River Tavern,43.857443231346,-71.635769019963,3.5,NH
1403,The Maia Papaya,44.280763,-71.685987,4.5,NH
1404,Taco's Taco NH,43.64184,-72.25134,5.0,NH
1405,TRAIL BREAK taps + tacos,43.64681,-72.3189699,4.0,VT
1406,Burrito Me,43.5293548603205,-71.4717875876872,3.5,NH
1407,The Crazy Gringo,43.60854471720053,-71.460596616008,2.5,NH
1408,Vida Mexican Restaurant,43.60395157922512,-71.4536276738397,3.0,NH
1409,Candela Tapas Lounge,43.70076,-72.2876318429431,4.0,NH
1410,Cactus Jack's,43.55776,-71.45511,3.5,NH
1411,Exile Burrito,44.470152272613454,-71.18047836394818,4.5,NH
1412,Munroe's Family Restaurant,44.266423709217,-71.5627558295441,4.5,NH
1413,Mike's Tiki Bar,44.58793,-71.943566,5.0,VT
1414,Lucky Dog Tavern & Grill,43.756164475827,-71.6876471901609,3.5,NH
1415,Delaney's Hole in the Wall,44.0585748612086,-71.1356913331385,4.0,NH
1416,Barley and Salt,44.0248781796044,-71.1159980199525,4.0,NH
1417,May Kelly's,44.0591827314379,-71.1367422031144,4.5,NH
1418,Ellacoya Barn and Grille,43.569268211972,-71.3458479179167,3.0,NH
1419,Peyton Place Restaurant,43.8988598,-72.1439761,3.5,NH
1420,El Patron,43.5584444840229,-71.5721046955499,3.5,NH
1421,302 West Smokehouse & Tavern,44.016944,-70.980476,4.0,ME
1422,The Sunrise Shack,44.1121453722027,-71.1694468442822,4.5,NH
1423,Matty B's Mountainside Cafe,44.0834879373271,-71.2307567962646,3.5,NH
1424,Caja Madera,44.5140479444247,-72.3729365923729,4.5,VT
1425,Snax,43.676574,-72.262524,4.0,NH
1426,Moe's Southwest Grill,43.62919386230641,-72.32387044151758,2.0,NH
1427,Red Parka Steakhouse & Pub,44.11012,-71.18163,3.5,NH
1428,Muddy Moose Restaurant & Pub,44.0438973,-71.1248416,3.5,NH
1429,Murphy's On the Green,43.702,-72.2894949,4.0,NH
1430,Grandma's Kitchen,44.3851026922347,-71.603476703167,4.0,NH
1431,Krista's,43.799965,-70.786233,4.5,ME
1432,The Bob House &  The Reel 'N Tavern,43.729651,-71.422547,4.0,NH
1433,Little Tijuana,40.73171,-74.15518,3.0,NJ
1434,Aguilas de Mexico,40.7238392765918,-74.16751292516447,4.0,NJ
1435,Dario's Restaurant,40.7373619,-74.1725513,4.5,NJ
1436,El Macho Tacqueria & Restaurant,40.746861,-74.155888,4.5,NJ
1437,Mi Pequeño Mexico,40.731191,-74.16183,4.0,NJ
1438,La Cocina,40.7407808,-74.172243,4.5,NJ
1439,Casa d'Paco,40.72529,-74.16309,4.5,NJ
1440,El Chingon Tex-Mex Mexican Restaurant,40.69597,-74.26955,4.0,NJ
1441,Sol Azteca,40.752349,-74.157322,5.0,NJ
1442,Paellas Cafe,40.7518003,-74.1571177,4.0,NJ
1443,Tacoria,40.81225,-74.21501,4.5,NJ
1444,Tortas Lokas,40.733414,-74.163398,4.5,NJ
1445,LUPITA'S HOUSE,40.75751467,-74.16699017,5.0,NJ
1446,Taqueria Los Güeros,40.737756,-74.172465,3.0,NJ
1447,El Matador,40.8078556,-74.1925306,4.0,NJ
1448,Takorea BBQ,40.739894,-74.155862,4.0,NJ
1449,Taqueria Morelos,40.7276,-74.15863,4.0,NJ
1450,Mi Ranchito Restaurant,40.75318,-74.17092,5.0,NJ
1451,Taqueria Los Gueros,40.7805310229124,-74.1904374584556,3.5,NJ
1452,La Cabaña Restaurant,40.65984,-74.20495,4.0,NJ
1453,Mi Pueblito,40.7652839160058,-74.1477151492868,4.0,NJ
1454,Mi Mariachi Taqueria,40.73156,-74.06974,4.5,NJ
1455,Molcajetes,40.7185,-74.08314,4.5,NJ
1456,QDOBA Mexican Eats,40.7400860967519,-74.1712255423279,3.0,NJ
1457,Benji's Taqueria Mexican Grill,40.77617,-74.23894,4.0,NJ
1458,El Aguila Dorada,40.66099,-74.12036,4.5,NJ
1459,Fornos of Spain Restaurant,40.7324721,-74.1633542,4.0,NJ
1460,El Popocatepetl,40.6605033874512,-74.2496185302734,4.0,NJ
1461,Mariachi Grill,40.80951,-74.11764,4.5,NJ
1462,Miti Miti Latin Street Food,40.74587,-74.25983,4.0,NJ
1463,Tito's Burritos & Wings,40.746661,-74.2609272,4.0,NJ
1464,Antojitos Mexicanos,40.6591541181002,-74.2635063358054,4.5,NJ
1465,Fandango Mexican Grill,40.80936933,-74.26047967,4.5,NJ
1466,El Rincon Mexicano,40.76169,-74.15059,4.5,NJ
1467,Guanaticos Restaurant,40.7418650027855,-74.2539759725332,4.0,NJ
1468,El  Nuevo Centro Americano,40.7238865,-74.2477809,4.0,NJ
1469,Taqueria Los Gueros,40.6758338063819,-74.1978503395389,3.5,NJ
1470,Bubbakoo's Burritos,40.666862,-74.103833,3.5,NJ
1471,Tortilla Bite & Grill,40.67033,-74.112464,4.5,NJ
1472,Los Jarros Mexican Grill,40.80979937410788,-74.15204755889549,4.5,NJ
1473,Mezcal Kitchen,40.66334,-74.11837,3.5,NJ
1474,Mexi-Flip Taco Truck,40.7407001554426,-74.1772960121948,3.5,NJ
1475,Chateau of Spain Restaurant,40.73116,-74.17388,3.5,NJ
1476,Toro Loco,40.745197,-74.259445,3.5,NJ
1477,El Aguila Dorada Restaurant,40.6756098548753,-74.1081924349606,4.0,NJ
1478,Fresh Tortillas Grill,40.73507,-74.17126,2.5,NJ
1479,Los Compadres,40.66934,-74.21794,4.5,NJ
1480,Cheesesteak & Tacos,40.7804599373712,-74.1803600639105,4.5,NJ
1481,Acapulco Plaza Deli,40.66802,-74.11442,4.0,NJ
1482,Mexico Cielito Lindo,40.66156,-74.12312,5.0,NJ
1483,Cocina Azul,35.095403,-106.658516,4.5,NM
1484,Taqueria Mexico,35.1100082886596,-106.645543396984,4.5,NM
1485,El Patio De Albuquerque,35.07941,-106.62063,4.0,NM
1486,El Paisa,35.06856,-106.6647,4.5,NM
1487,El Pinto,35.2061370106462,-106.612476930876,3.5,NM
1488,Frontier,35.0808088832532,-106.619402244687,4.0,NM
1489,Los Felix Mexican Restaurant,35.131662,-106.576688,4.5,NM
1490,El Modelo Mexican Foods,35.06854,-106.65255,4.0,NM
1491,La Guelaguetza Mexicana Restaurant,35.07103,-106.69939,5.0,NM
1492,Papa Nachos,35.1680026,-106.5685951,4.5,NM
1493,Barbacoa El Primo,35.0739758,-106.5946115,5.0,NM
1494,Padilla's Mexican Kitchen,35.10072,-106.61271,4.0,NM
1495,Garduño's of Mexico Restaurant & Cantina at Old Town,35.0999810209789,-106.669253110886,3.5,NM
1496,Lindo Mexico Grill & Seafood,35.07605,-106.56685,4.0,NM
1497,El Mariachi,35.130585,-106.365493,4.5,NM
1498,Los Olivos Mexican Restaurant,35.07260048,-106.559524076,4.5,NM
1499,Tomasita's Albuquerque,35.1574469786545,-106.589423999527,3.5,NM
1500,The Jealous Fork,35.10872,-106.56737,4.5,NM
1501,El Sabor De Juarez,35.05866,-106.60525,4.5,NM
1502,Sadie's,35.1474889405122,-106.584481306595,4.0,NM
1503,Monroe's Restaurant,35.094885,-106.649989,4.0,NM
1504,Abuelita's New Mexican Restaurant,35.3076999,-106.54767,4.5,NM
1505,Lupe's Antojitos,35.318463366102,-106.54219626458,4.5,NM
1506,El kochi Loko carnitas y chicharrones,35.074036098975874,-106.56829065995122,5.0,NM
1507,Mariscos La Playa,35.1405146145055,-106.5856581217,4.0,NM
1508,Cervantes Restaurant & Lounge,35.05843,-106.57726,4.0,NM
1509,Casa Taco,35.147428639808915,-106.58171670520882,4.0,NM
1510,Monroe's Restaurant,35.144798,-106.58070717,4.0,NM
1511,Santiago's New Mexican Grill,35.1024699,-106.53344,4.5,NM
1512,Mary & Tito's,35.1121502527045,-106.646699085832,4.0,NM
1513,Los Primos Mexican Grill,35.10952,-106.59113,4.5,NM
1514,Papa Frank's,35.09267,-106.64857,5.0,NM
1515,Cocina Azul,35.13194,-106.59727,3.5,NM
1516,Duran's Station,35.10957,-106.59668,4.0,NM
1517,La Salita Restaurant,35.104534,-106.514762,4.0,NM
1518,El Patron Restaurant and Cantina,35.13118,-106.52172,3.5,NM
1519,Tacos Mex Y Mariscos,35.13525,-106.6422599,4.0,NM
1520,Baca Boys Cafe,35.084836,-106.651414,4.5,NM
1521,Brixens,35.084269,-106.651847,4.5,NM
1522,Fiesta's,35.13045,-106.6036699,3.5,NM
1523,Sadie's Of New Mexico,35.1476349046922,-106.638300418854,3.5,NM
1524,Rusty Taco,35.1080750942777,-106.5708449022401,4.0,NM
1525,The Range Café,35.1300053272633,-106.551332524518,4.0,NM
1526,Hot Tamales,35.235345,-106.657025,4.0,NM
1527,Perea's New Mexican Restaurant,35.091975,-106.514814,4.0,NM
1528,Cecilia's Cafe,35.0830103470775,-106.654228,4.0,NM
1529,Indian Pueblo Kitchen,35.10933,-106.659073,4.0,NM
1530,Sixty Six Acres,35.1110913,-106.6580031,4.5,NM
1531,Antiquity Restaurant,35.0954470457777,-106.670638154294,4.5,NM
1532,La Reforma Brewery,35.186665,-106.5859846,4.5,NM
1533,El Marques Mexican Restaurant,38.0717762,-117.2341845,3.5,NV
1534,Stage Stop Cafe,38.058489,-117.2182945,3.0,NV
1535,La Contenta,40.71873,-73.98691,4.5,NY
1536,Rosie's,40.72492,-73.99079,4.0,NY
1537,Esqueleto Taqueria - Brooklyn,40.690561,-73.994917,5.0,NY
1538,Barrio Chino,40.718022,-73.990026,4.0,NY
1539,De Mole,40.71377,-73.95786,4.5,NY
1540,El Camion,40.7291,-73.98105,4.0,NY
1541,Leyenda,40.68431,-73.99197,4.0,NY
1542,La Loteria,40.7307865530978,-74.0041882564488,4.0,NY
1543,Las Santas,40.6882,-73.97953,4.5,NY
1544,Toloache 50,40.762227,-73.9856178382696,4.0,NY
1545,Bar Verde,40.7260849061034,-73.9897361397743,4.5,NY
1546,Fatty Daddy Taco,40.686578,-73.990821,4.0,NY
1547,Ofrenda,40.73391,-74.00242,4.0,NY
1548,Noche De Margaritas,40.7801018,-73.9497833,4.0,NY
1549,Toloache 82nd,40.776483,-73.956708,4.0,NY
1550,Mexicue,40.743617,-73.987867,4.0,NY
1551,Dos Caminos,40.7266452,-73.9999024,3.5,NY
1552,Chavela's,40.673484,-73.957267,4.0,NY
1553,Tacovision,40.7568200311153,-73.9678929001093,4.0,NY
1554,Xochitl Taqueria,40.685748,-73.991367,4.5,NY
1555,Taqueria Gramercy,40.7363,-73.98531,4.0,NY
1556,Fonda Chelsea,40.7455185879981,-74.0021848849335,3.5,NY
1557,Xixa,40.710505,-73.958466,4.5,NY
1558,Casa Bocado,40.71958,-73.99484,4.5,NY
1559,Gran Electrica,40.7027,-73.99314,3.5,NY
1560,La Contenta Oeste,40.7352,-73.99808,4.0,NY
1561,Jajaja Plantas Mexicana,40.7141530317142,-73.9904247969389,4.5,NY
1562,La Esquina - Midtown,40.7642986928764,-73.9814604957066,4.0,NY
1563,Los Tacos No.1,40.7425547,-74.0060838,4.5,NY
1564,La Barca Cantina,40.76131,-74.00194,3.5,NY
1565,Mayamezcal,40.72711,-73.98817,4.0,NY
1566,Mesa Coyoacan,40.715528,-73.944273,4.0,NY
1567,Calexico - Upper East Side,40.77259,-73.95588,4.0,NY
1568,Yellow Rose,40.732575,-73.98806909999999,4.5,NY
1569,Kahlo,40.752092,-74.0026757,4.5,NY
1570,Breakroom,40.7166907225542,-73.9999440120647,4.5,NY
1571,Maya,40.7632055528185,-73.9596225112209,3.5,NY
1572,Calabrije's Margaritas & Tacos,40.7055429619569,-73.9225539192783,4.0,NY
1573,El Rio Grande,40.74826,-73.97669,3.5,NY
1574,Oxomoco,40.7299099,-73.95548,4.0,NY
1575,Essex Taqueria,40.7197418,-73.9877989,4.0,NY
1576,Vida Verde,40.7649503286729,-73.9828372257363,4.5,NY
1577,Tacos Güey,40.73997,-73.99323,4.5,NY
1578,Purepecha,40.684508,-73.9917,4.5,NY
1579,Cowgirl Seahorse,40.7081358,-74.0004532,4.0,NY
1580,Mad Dog & Beans Mexican Cantina,40.75098,-73.98181,4.0,NY
1581,Claro,40.6773587963142,-73.9861984489446,4.0,NY
1582,Toro Loco,40.70421,-74.01208,4.0,NY
1583,Temerario,40.7434133400872,-73.9996277220286,4.0,NY
1584,Dos Caminos,40.7404330511257,-74.0054753422738,3.0,NY
1585,La Cabañita,40.5475036606279,-82.8289375081658,4.0,OH
1586,Lapaloma Mexican Restaurant,40.39154,-82.48542,4.5,OH
1587,Fiesta Mexicana,40.3935165405273,-82.4898986816406,4.0,OH
1588,Victor's Taco Shop Ohio,40.2930078334431,-83.0685118801647,4.5,OH
1589,Fiesta Del Rio,40.145636,-82.708912,4.0,OH
1590,Mi Cerrito,40.785430046290074,-82.73691818222086,5.0,OH
1591,Mi Cerrito,40.30033,-83.06674,3.5,OH
1592,12 West,40.29902,-83.06835,4.5,OH
1593,Mi Sombrero,40.2462271,-82.8658009,3.5,OH
1594,Las Miches Marisqueras,40.300797,-83.058952,4.0,OH
1595,Fiesta Mexicana Express,40.4012896779964,-82.4532974494809,4.0,OH
1596,Puerto Vallarta,39.986399,-82.679637,4.0,OH
1597,Rancho Fiesta,40.72051,-82.54549,4.0,OH
1598,Day Y Noche,40.068198,-82.518799,4.0,OH
1599,Tequilaville,40.057409,-82.447814,4.0,OH
1600,El Campesino,40.5538114,-83.1155112,4.0,OH
1601,Don Tequilas,40.083296,-83.142471,4.5,OH
1602,Tres Potrillos,40.2323096,-83.3481912,4.0,OH
1603,El Parral,40.004459,-82.662738,4.0,OH
1604,El Charrito,40.696321,-82.515072,4.0,OH
1605,Casa Hacienda Grill,40.05399,-82.862323,4.0,OH
1606,Mi Tradicion,40.0209089,-82.8904594,4.0,OH
1607,Blue Agave,40.090150923712,-82.795641231823,3.0,OH
1608,El Parian Mexican Restaurant,39.90866,-82.01875,4.0,OH
1609,Mi Jalapeno,40.5817769,-83.093505,3.5,OH
1610,Los Guachos Taqueria,40.06464,-83.05733,4.5,OH
1611,Habaneros Fresh Mexican Grill,40.02622911363563,-83.15989343116267,4.5,OH
1612,Tlaquepaque Mexican Restaurant,39.97861,-82.01577,3.5,OH
1613,Tula Taqueria,40.1353175,-82.99286367,4.5,OH
1614,El Pedregal,39.803438,-82.807367,4.5,OH
1615,El Tapatio Authentic Mexican Restaurant,40.84643,-81.92853,4.0,OH
1616,Fiesta Charra Ashland,40.8647,-82.29286,3.0,OH
1617,Puerto Vallarta,40.0861648,-82.4244449,3.5,OH
1618,LA Palma Mexican Restaurant,40.554464,-81.91801,3.0,OH
1619,El Campesino,40.58179,-83.08122,4.0,OH
1620,Los Amigos,39.738378,-82.638539,4.0,OH
1621,La Carreta Mexican Restaurant,39.9103294666389,-83.4264096653267,4.5,OH
1622,Crazy Burrito,40.226243,-83.33832,3.0,OH
1623,Puerto Villarta,40.0283,-82.44323,3.5,OH
1624,El Rodeo Mexican Restaurant,40.030632605415,-82.9091016816681,4.5,OH
1625,El Campestre,40.771076739887,-82.5847890973091,4.0,OH
1626,La Campesina,40.8724746704102,-82.6477890014648,3.5,OH
1627,Puerto Vallarta,40.085349,-82.896925,4.0,OH
1628,monterrey mexican restaurant,39.9877092461764,-82.0243438159528,4.0,OH
1629,Los Guachos Taqueria,40.0550984151118,-82.8849806751471,4.0,OH
1630,El Tarasco,40.7360717212273,-82.8039121627808,3.5,OH
1631,Los Arrieros,40.7875709533691,-82.9868545532227,3.0,OH
1632,El Vaquero,40.289991969514,-83.0670436019875,3.5,OH
1633,Los Arcos Authentic Mexican Restaurante,40.832198,-83.290525,4.0,OH
1634,Local Cantina - New Albany,40.095389,-82.8258201,3.5,OH
1635,El Patio,35.527493,-98.693455,4.5,OK
1636,Canelo's,35.5027135478594,-98.9730989187956,4.5,OK
1637,Pecina's Mexican Cafe,35.5325186,-98.6838501,3.5,OK
1638,Fridas Mexican Grill,35.526341,-98.708389,3.5,OK
1639,Casa Soto,35.5254912,-98.7124634,4.0,OK
1640,El Poko Loko Mexican Cafe,35.5121053173257,-98.9831020197409,5.0,OK
1641,Pecina's Mexican Cafe,35.471638,-98.354102,4.0,OK
1642,Lupitas Mexican Grill,35.5777498930155,-98.9603273469702,5.0,OK
1643,Lupe's Cocina and Cantina ,35.4192605,-99.4048593,4.0,OK
1644,Pedro's Mexican Food,35.51362,-98.9755799,4.0,OK
1645,Mi Pueblo,35.02936,-99.09526,4.5,OK
1646,Hacienda Las Margaritas Bar & Grill,34.7825948835201,-98.2917794141236,4.5,OK
1647,La Poblanita,35.0746924,-98.243938,5.0,OK
1648,Taqueria Hernandez,34.6378563,-99.3352722,4.5,OK
1649,Temazcal Mexican Restaurant,35.0520799,-97.9341199,3.5,OK
1650,Taqueria Fresnillo,35.502658,-98.973211,4.0,OK
1651,Pecinas,35.53076171875,-97.9552764892578,4.5,OK
1652,La Buena Vista,34.6375122070312,-99.3483276367188,4.5,OK
1653,Munoz Mexican Restaurant,35.074529,-98.244989,4.5,OK
1654,Sadays,35.51363,-98.96496,5.0,OK
1655,Pedro's Mexican Grille,35.39205629246989,-99.40336617546319,3.5,OK
